club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
FC Évian Thonon Gaillard,Mohammed Rabiu,21.0,Ghana,Defensive Midfield,DM,300000.0,Udinese Calcio,Italy,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Évian Thonon Gaillard,Thomas Kahlenberg,28.0,Denmark,Central Midfield,CM,2000000.0,VfL Wolfsburg,Germany,0.0,in,winter,Ligue 1,2011,True,free loan,2011
FC Évian Thonon Gaillard,Felipe Saad,28.0,Brazil,Centre-Back,CB,500000.0,AC Ajaccio,France,0.0,out,winter,Ligue 1,2011,False,,2011
LOSC Lille,Dimitri Payet,24.0,France,Left Winger,LW,9000000.0,Saint-Étienne,France,9000000.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Ronny Rodelin,21.0,France,Right Winger,RW,1500000.0,FC Nantes,France,1500000.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Benoît Pedretti,30.0,France,Defensive Midfield,DM,6500000.0,AJ Auxerre,France,1500000.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Marko Basa,28.0,Montenegro,Centre-Back,CB,3200000.0,Loko Moscow,Russia,1500000.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,David Rozehnal,30.0,Czech Republic,Centre-Back,CB,2500000.0,Hamburger SV,Germany,500000.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Vincent Enyeama,28.0,Nigeria,Goalkeeper,GK,2000000.0,Hapoel Tel Aviv,Israel,0.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Laurent Bonnart,31.0,France,Right-Back,RB,1750000.0,Monaco,France,0.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Joe Cole,29.0,England,Attacking Midfield,AM,8000000.0,Liverpool,England,0.0,in,summer,Ligue 1,2011,True,free loan,2011
LOSC Lille,Ireneusz Jelen,30.0,Poland,Centre-Forward,CF,5500000.0,AJ Auxerre,France,0.0,in,summer,Ligue 1,2011,False,,2011
LOSC Lille,Gervinho,24.0,Cote d'Ivoire,Left Winger,LW,15000000.0,Arsenal,England,12000000.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Adil Rami,25.0,France,Centre-Back,CB,12000000.0,Valencia,Spain,6000000.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Yohan Cabaye,25.0,France,Central Midfield,CM,11000000.0,Newcastle,England,5000000.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Émerson Conceição,25.0,Brazil,Left-Back,LB,2500000.0,Benfica,Portugal,2000000.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Nicolas Fauvergue,26.0,France,Centre-Forward,CF,900000.0,CS Sedan,France,900000.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Cédric Baseya,23.0,DR Congo,Centre-Forward,CF,300000.0,AS Cherbourg,France,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Pierre-Alain Frau,31.0,France,Centre-Forward,CF,2500000.0,SM Caen,France,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Jerry Vandam,22.0,France,Right-Back,RB,700000.0,SM Caen,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
LOSC Lille,Peter Franquart,26.0,France,Centre-Back,CB,600000.0,RAEC Mons,Belgium,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Ludovic Butelle,28.0,France,Goalkeeper,GK,750000.0,AC Arles,France,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Arnaud Souquet,19.0,France,Right-Back,RB,250000.0,Paris FC,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
LOSC Lille,Emil Lyng,21.0,Denmark,Second Striker,SS,350000.0,Lausanne-Sport,Switzerland,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,Stéphane Dumont,28.0,France,Defensive Midfield,DM,1300000.0,Monaco,France,0.0,out,summer,Ligue 1,2011,False,,2011
LOSC Lille,David Rozehnal,30.0,Czech Republic,Centre-Back,CB,2500000.0,Hamburger SV,Germany,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
LOSC Lille,Nolan Roux,23.0,France,Centre-Forward,CF,4750000.0,Stade Brest 29,France,8000000.0,in,winter,Ligue 1,2011,False,,2011
LOSC Lille,John Jairo Ruiz,18.0,Costa Rica,Left Winger,LW,1000000.0,Saprissa,Costa Rica,1200000.0,in,winter,Ligue 1,2011,False,,2011
LOSC Lille,Mauro Cetto,29.0,Argentina,Centre-Back,CB,2500000.0,US Palermo,Italy,200000.0,in,winter,Ligue 1,2011,True,loan with fee,2011
LOSC Lille,Moussa Sow,26.0,Senegal,Centre-Forward,CF,12000000.0,Fenerbahce,Turkey,10000000.0,out,winter,Ligue 1,2011,False,,2011
LOSC Lille,Ludovic Obraniak,27.0,Poland,Attacking Midfield,AM,3750000.0,G. Bordeaux,France,1000000.0,out,winter,Ligue 1,2011,False,,2011
LOSC Lille,Alexandre Oukidja,23.0,Algeria,Goalkeeper,GK,200000.0,Bayonne,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
LOSC Lille,Omar Wade,21.0,Senegal,Centre-Forward,CF,150000.0,Boluspor,Turkey,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Henri Bedimo,27.0,Cameroon,Left-Back,LB,1500000.0,Lens,France,2000000.0,in,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Jonathan Tinhan,22.0,Benin,Centre-Forward,CF,250000.0,Grenoble,France,0.0,in,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Hilton,33.0,Brazil,Centre-Back,CB,900000.0,Marseille,France,0.0,in,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Emir Spahic,30.0,Bosnia-Herzegovina,Centre-Back,CB,4500000.0,Sevilla FC,Spain,2000000.0,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Romain Armand,24.0,France,Centre-Forward,CF,350000.0,Clermont Foot,France,0.0,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Mickaël Nelson,21.0,France,Right-Back,RB,150000.0,Babelsberg 03,Germany,0.0,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Guillaume Legras,21.0,France,Central Midfield,CM,150000.0,FC Martigues,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Adrien Coulomb,20.0,France,Attacking Midfield,AM,50000.0,Vannes,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Anthony Scribe,23.0,France,Goalkeeper,GK,,USC Corte,France,0.0,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Jonas Martin,21.0,France,Central Midfield,CM,200000.0,Amiens SC,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Teddy Mézague,21.0,France,Centre-Back,CB,50000.0,FC Martigues,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Xavier Collin,36.0,France,Left-Back,LB,,Retired,,,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Nenad Dzodic,34.0,Serbia,Centre-Back,CB,250000.0,Retired,,,out,summer,Ligue 1,2011,False,,2011
Montpellier HSC,Hasan Kabze,29.0,Turkey,Centre-Forward,CF,1000000.0,Orduspor,Turkey,0.0,out,winter,Ligue 1,2011,False,,2011
Montpellier HSC,Bengali-Fodé Koita,21.0,Guinea,Centre-Forward,CF,450000.0,Lens,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Montpellier HSC,Nenad Dzodic,34.0,Serbia,Centre-Back,CB,250000.0,Retired,,,out,winter,Ligue 1,2011,False,,2011
OGC Nice,Fabián Monzón,24.0,Argentina,Left-Back,LB,1200000.0,Boca Juniors,Argentina,2100000.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Abraham Gneki Guié,25.0,Cote d'Ivoire,Centre-Forward,CF,1600000.0,Tours FC,France,1500000.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Xavier Pentecôte,25.0,France,Centre-Forward,CF,1200000.0,Toulouse,France,1200000.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Didier Digard,25.0,France,Defensive Midfield,DM,2300000.0,Middlesbrough,England,800000.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Camel Meriem,31.0,France,Attacking Midfield,AM,1000000.0,AC Arles,France,0.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Kévin Gomis,22.0,France,Centre-Back,CB,800000.0,Naval,Portugal,0.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Fabrice Abriel,32.0,France,Central Midfield,CM,2000000.0,Marseille,France,0.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Franck Dja Djédjé,25.0,Cote d'Ivoire,Right Winger,RW,1000000.0,AC Arles,France,0.0,in,summer,Ligue 1,2011,False,,2011
OGC Nice,Mickael Pote,26.0,Benin,Centre-Forward,CF,600000.0,Dynamo Dresden,Germany,100000.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Chaouki Ben Saada,27.0,Tunisia,Attacking Midfield,AM,2000000.0,Lens,France,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Habib Bamogo,29.0,Burkina Faso,Second Striker,SS,1000000.0,Panetolikos,Greece,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Mamadou Bagayoko,32.0,Mali,Centre-Forward,CF,600000.0,PAS Giannina,Greece,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Julien Berthomier,21.0,France,Centre-Back,CB,,Red Star FC 93,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
OGC Nice,Adeílson,25.0,Brazil,Centre-Forward,CF,300000.0,Tombense,Brazil,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Ismaël Gace,24.0,France,Centre-Back,CB,1200000.0,US Boulogne,France,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Danijel Ljuboja,32.0,Serbia,Centre-Forward,CF,1500000.0,Legia Warszawa,Poland,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Abeiku Quansah,20.0,Ghana,Defensive Midfield,DM,200000.0,Arsenal Kyiv,Ukraine,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Grégory Paisley,34.0,France,Left-Back,LB,750000.0,Guingamp,France,0.0,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Alain Cantareil,27.0,France,Left-Back,LB,650000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Lionel Létizi,38.0,France,Goalkeeper,GK,,Retired,,,out,summer,Ligue 1,2011,False,,2011
OGC Nice,Didier Digard,24.0,France,Defensive Midfield,DM,2300000.0,Middlesbrough,England,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
OGC Nice,Abdou Traoré,23.0,Mali,Central Midfield,CM,1200000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
OGC Nice,David Bellion,28.0,France,Centre-Forward,CF,1600000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
OGC Nice,Kévin Anin,25.0,France,Central Midfield,CM,3000000.0,FC Sochaux,France,2500000.0,in,winter,Ligue 1,2011,False,,2011
OGC Nice,Elliot Grandin,24.0,France,Right Winger,RW,2000000.0,Blackpool,England,250000.0,in,winter,Ligue 1,2011,True,loan with fee,2011
OGC Nice,Larrys Mabiala,24.0,DR Congo,Centre-Back,CB,1250000.0,Karabükspor,Turkey,500000.0,out,winter,Ligue 1,2011,False,,2011
OGC Nice,Jonathan Quartey,23.0,Ghana,Centre-Back,CB,200000.0,Without Club,,,out,winter,Ligue 1,2011,False,,2011
OGC Nice,Emerse Faé,27.0,Cote d'Ivoire,Central Midfield,CM,3000000.0,Retired,,,out,winter,Ligue 1,2011,False,,2011
Olympique Lyon,Bakary Koné,23.0,Burkina Faso,Centre-Back,CB,1000000.0,Guingamp,France,2000000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Gueïda Fofana,20.0,France,Defensive Midfield,DM,2000000.0,AC Le Havre,France,1800000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Mouhamadou Dabo,24.0,France,Right-Back,RB,5000000.0,Sevilla FC,Spain,800000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Mathieu Valverde,28.0,France,Goalkeeper,GK,900000.0,Without Club,,,in,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Jérémy Toulalan,27.0,France,Defensive Midfield,DM,18000000.0,Málaga CF,Spain,11000000.0,out,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Miralem Pjanić,21.0,Bosnia-Herzegovina,Central Midfield,CM,9000000.0,AS Roma,Italy,11000000.0,out,summer,Ligue 1,2011,False,,2011
Olympique Lyon,César Delgado,29.0,Argentina,Right Winger,RW,5500000.0,Monterrey,Mexico,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Lyon,Mathieu Gorgelin,21.0,France,Goalkeeper,GK,200000.0,Red Star FC 93,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Lyon,Enzo Réale,19.0,France,Central Midfield,CM,150000.0,US Boulogne,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Lyon,Harry Novillo,19.0,Martinique,Left Winger,LW,250000.0,AC Le Havre,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Lyon,Pape Diakhaté,27.0,Senegal,Centre-Back,CB,3750000.0,Dynamo Kyiv,Ukraine,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
Olympique Lyon,Hamdan Al Kamali,22.0,United Arab Emirates,Centre-Back,CB,,Al-Wahda FC,United Arab Emirates,0.0,in,winter,Ligue 1,2011,True,free loan,2011
Olympique Lyon,Mathieu Valverde,28.0,France,Goalkeeper,GK,900000.0,Without Club,,,in,winter,Ligue 1,2011,False,,2011
Olympique Lyon,Lamine Gassama,22.0,Senegal,Right-Back,RB,700000.0,FC Lorient,France,0.0,out,winter,Ligue 1,2011,False,,2011
Olympique Lyon,Ishak Belfodil,20.0,Algeria,Centre-Forward,CF,900000.0,Bologna,Italy,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Alou Diarra,29.0,France,Defensive Midfield,DM,12000000.0,G. Bordeaux,France,5000000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Nicolas N'Koulou,21.0,Cameroon,Centre-Back,CB,5000000.0,Monaco,France,3500000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Jérémy Morel,27.0,Madagascar,Centre-Back,CB,3300000.0,FC Lorient,France,2500000.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Morgan Amalfitano,26.0,France,Right Winger,RW,6500000.0,FC Lorient,France,0.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Gennaro Bracigliano,31.0,France,Goalkeeper,GK,2000000.0,AS Nancy,France,0.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Djimi Traoré,31.0,Mali,Centre-Back,CB,1000000.0,Monaco,France,0.0,in,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Taye Taiwo,26.0,Nigeria,Left-Back,LB,8500000.0,AC Milan,Italy,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Gabriel Heinze,33.0,Argentina,Centre-Back,CB,2500000.0,AS Roma,Italy,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Jules Goda,22.0,Cameroon,Goalkeeper,GK,50000.0,Portimonense,Portugal,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Mohamed Dennoun,25.0,France,Attacking Midfield,AM,,ASO Chlef,Algeria,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Leyti N'Diaye,25.0,Senegal,Centre-Back,CB,1000000.0,AC Ajaccio,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Hilton,33.0,Brazil,Centre-Back,CB,900000.0,Montpellier,France,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Charley Fomen,22.0,Cameroon,Left-Back,LB,750000.0,Clermont Foot,France,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Fabrice Abriel,32.0,France,Central Midfield,CM,2000000.0,OGC Nice,France,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Brandão,31.0,Brazil,Centre-Forward,CF,2500000.0,Grêmio,Brazil,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Alexander N'Doumbou,19.0,Gabon,Defensive Midfield,DM,150000.0,US Orléans,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Édouard Cissé,33.0,France,Defensive Midfield,DM,1500000.0,AJ Auxerre,France,0.0,out,summer,Ligue 1,2011,False,,2011
Olympique Marseille,Kevin Osei,20.0,Ghana,Right Winger,RW,150000.0,Bayonne,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Pape M'Bow,23.0,Senegal,Centre-Back,CB,250000.0,RAEC Mons,Belgium,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Senah Mango,19.0,Togo,Centre-Back,CB,250000.0,Monaco,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Olympique Marseille,Lucho González,31.0,Argentina,Central Midfield,CM,9000000.0,FC Porto,Portugal,0.0,out,winter,Ligue 1,2011,False,,2011
Olympique Marseille,Julien Rodriguez,33.0,France,Centre-Back,CB,300000.0,Retired,,,out,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Javier Pastore,22.0,Argentina,Attacking Midfield,AM,21000000.0,US Palermo,Italy,42000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Kévin Gameiro,24.0,France,Centre-Forward,CF,13500000.0,FC Lorient,France,11000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Blaise Matuidi,24.0,France,Central Midfield,CM,8000000.0,Saint-Étienne,France,8000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Jérémy Ménez,24.0,France,Right Winger,RW,15000000.0,AS Roma,Italy,8000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Mohamed Sissoko,26.0,Mali,Defensive Midfield,DM,7500000.0,Juventus,Italy,8000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Salvatore Sirigu,24.0,Italy,Goalkeeper,GK,10000000.0,US Palermo,Italy,3900000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Milan Bisevac,27.0,Serbia,Centre-Back,CB,4500000.0,Valenciennes FC,France,3200000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Diego Lugano,30.0,Uruguay,Centre-Back,CB,14000000.0,Fenerbahce,Turkey,3000000.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Nicolas Douchez,31.0,France,Goalkeeper,GK,6000000.0,Stade Rennais,France,0.0,in,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Jérémy Clément,26.0,France,Defensive Midfield,DM,4000000.0,Saint-Étienne,France,1800000.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Younousse Sankharé,21.0,Senegal,Central Midfield,CM,1000000.0,Dijon,France,500000.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Tripy Makonda,21.0,France,Left-Back,LB,500000.0,Stade Brest 29,France,500000.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Apoula Edel,25.0,Armenia,Goalkeeper,GK,2000000.0,Hapoel Tel Aviv,Israel,0.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Adama Touré,19.0,Mali,Central Midfield,CM,150000.0,FC Lorient,France,0.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Ludovic Giuly,35.0,France,Right Winger,RW,1500000.0,Monaco,France,0.0,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Jean-Eudes Maurice,25.0,Haiti,Centre-Forward,CF,500000.0,Lens,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Paris Saint-Germain,Granddi N'Goyi,23.0,DR Congo,Defensive Midfield,DM,900000.0,FC Nantes,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Paris Saint-Germain,Claude Makélélé,38.0,France,Defensive Midfield,DM,,Retired,,,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Grégory Coupet,38.0,France,Goalkeeper,GK,,Retired,,,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Sammy Traoré,35.0,Mali,Centre-Back,CB,300000.0,Retired,,,out,summer,Ligue 1,2011,False,,2011
Paris Saint-Germain,Thiago Motta,29.0,Italy,Defensive Midfield,DM,15000000.0,Inter,Italy,11500000.0,in,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Alex,29.0,Brazil,Centre-Back,CB,13000000.0,Chelsea,England,5000000.0,in,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Maxwell,30.0,Brazil,Left-Back,LB,7000000.0,FC Barcelona,Spain,3500000.0,in,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Ronan Le Crom,37.0,France,Goalkeeper,GK,50000.0,Without Club,,,in,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Mevlüt Erdinc,24.0,Turkey,Centre-Forward,CF,7250000.0,Stade Rennais,France,6600000.0,out,winter,Ligue 1,2011,False,,2011
Paris Saint-Germain,Loïck Landre,19.0,France,Centre-Back,CB,250000.0,Clermont Foot,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Paris Saint-Germain,Éverton Santos,25.0,Brazil,Centre-Forward,CF,300000.0,Seongnam Ilhwa,"Korea, South",0.0,out,winter,Ligue 1,2011,False,,2011
SM Caen,Pierre-Alain Frau,31.0,France,Centre-Forward,CF,2500000.0,LOSC Lille,France,0.0,in,summer,Ligue 1,2011,False,,2011
SM Caen,Jerry Vandam,22.0,France,Right-Back,RB,700000.0,LOSC Lille,France,0.0,in,summer,Ligue 1,2011,True,free loan,2011
SM Caen,Frédéric Bulot,20.0,Gabon,Left Winger,LW,500000.0,Monaco,France,0.0,in,summer,Ligue 1,2011,False,,2011
SM Caen,Fayçal Fajr,22.0,Morocco,Central Midfield,CM,,Fréjus-St-Raph.,France,0.0,in,summer,Ligue 1,2011,False,,2011
SM Caen,Ibrahima Tandia,18.0,Mali,Left Winger,LW,300000.0,FC Sochaux B,France,0.0,in,summer,Ligue 1,2011,False,,2011
SM Caen,Yannick M'Bone,18.0,Cameroon,Centre-Back,CB,,Apejes FC,Cameroon,0.0,in,summer,Ligue 1,2011,False,,2011
SM Caen,Youssef El Arabi,24.0,Morocco,Centre-Forward,CF,6500000.0,Hilal,Saudi Arabia,7500000.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Sambou Yatabaré,22.0,Mali,Central Midfield,CM,1300000.0,Monaco,France,1000000.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Julien Toudic,25.0,France,Centre-Forward,CF,750000.0,Lens,France,500000.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Ismaïla N'Diaye,23.0,Senegal,Defensive Midfield,DM,600000.0,KV Kortrijk,Belgium,0.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Pablo Barzola,27.0,Argentina,Right-Back,RB,1000000.0,Argentinos Jrs.,Argentina,0.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Romain Inez,24.0,France,Centre-Back,CB,400000.0,LB Châteauroux,France,0.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Thibault Moulin,21.0,France,Central Midfield,CM,500000.0,LB Châteauroux,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
SM Caen,Rajiv van La Parra,20.0,Netherlands,Left Winger,LW,400000.0,Heerenveen,Netherlands,0.0,out,summer,Ligue 1,2011,False,,2011
SM Caen,Damien Marcq,22.0,France,Defensive Midfield,DM,2500000.0,Dijon,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
SM Caen,Yohan Mollo,21.0,France,Right-Back,RB,1800000.0,Monaco,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
SM Caen,Aurélien Montaroup,26.0,France,Left-Back,LB,500000.0,Dinamo Minsk,Belarus,300000.0,in,winter,Ligue 1,2011,False,,2011
SM Caen,Benjamin Morel,24.0,France,Right Winger,RW,150000.0,Clermont Foot,France,0.0,out,winter,Ligue 1,2011,False,,2011
SM Caen,Grégory Tafforeau,35.0,France,Left-Back,LB,800000.0,Retired,,,out,winter,Ligue 1,2011,False,,2011
Stade Brest 29,Johan Martial,20.0,France,Centre-Back,CB,800000.0,SC Bastia,France,800000.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Diallo Guidileye,21.0,Mauritania,Defensive Midfield,DM,1200000.0,Troyes,France,700000.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Tripy Makonda,21.0,France,Left-Back,LB,500000.0,Paris SG,France,500000.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Lionel Cappone,32.0,France,Goalkeeper,GK,600000.0,FC Lorient,France,0.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Eden Ben Basat,24.0,Israel,Centre-Forward,CF,400000.0,Hapoel Haifa,Israel,0.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,John Culma,30.0,Colombia,Defensive Midfield,DM,700000.0,Maccabi Haifa,Israel,0.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Jonathan Zebina,33.0,France,Centre-Back,CB,1000000.0,Brescia,Italy,0.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Joan Hartock,24.0,Martinique,Goalkeeper,GK,100000.0,Olymp. Lyon B,France,0.0,in,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Santiago Gentiletti,26.0,Argentina,Centre-Back,CB,1500000.0,Argentinos Jrs.,Argentina,0.0,in,summer,Ligue 1,2011,True,free loan,2011
Stade Brest 29,Fodie Traoré,26.0,France,Defensive Midfield,DM,200000.0,US Orléans,France,0.0,out,summer,Ligue 1,2011,False,,2011
Stade Brest 29,Gaëtan Deneuve,26.0,France,Goalkeeper,GK,350000.0,Fréjus-St-Raph.,France,0.0,out,summer,Ligue 1,2011,False,,2011
