club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
SL Benfica,Daniel Candeias,26.0,Portugal,Right Winger,RW,1500000.0,Granada CF,Spain,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
SL Benfica,Filip Djuricic,23.0,Serbia,Attacking Midfield,AM,5000000.0,Southampton,England,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
SL Benfica,Dolly Menga,21.0,Angola,Centre-Forward,CF,600000.0,Braga,Portugal,,out,winter,Primeira Liga,2014,False,,2014
SL Benfica,Steven Vitória,28.0,Canada,Centre-Back,CB,2000000.0,Philadelphia,United States,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Simeon Slavchev,20.0,Bulgaria,Defensive Midfield,DM,2000000.0,Litex Lovech,Bulgaria,2500000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Jonathan Silva,20.0,Argentina,Left-Back,LB,1250000.0,Estudiantes,Argentina,2500000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Paulo Oliveira,22.0,Portugal,Centre-Back,CB,3000000.0,Vit. Guimarães,Portugal,1800000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Fredy Montero,26.0,Colombia,Centre-Forward,CF,10000000.0,Sounders FC,United States,1140000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Oriol Rosell,21.0,Spain,Defensive Midfield,DM,250000.0,Kansas,United States,1000000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Naby Sarr,20.0,Senegal,Centre-Back,CB,650000.0,Olympique Lyon,France,1000000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Junya Tanaka,26.0,Japan,Centre-Forward,CF,1000000.0,Kashiwa Reysol,Japan,750000.0,in,summer,Primeira Liga,2014,False,,2014
Sporting CP,Nani,27.0,Portugal,Left Winger,LW,12000000.0,Man Utd,England,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Sporting CP,Marcos Rojo,24.0,Argentina,Centre-Back,CB,12000000.0,Man Utd,England,20000000.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Eric Dier,20.0,England,Centre-Back,CB,3500000.0,Spurs,England,5000000.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Elias,29.0,Brazil,Central Midfield,CM,5000000.0,Corinthians,Brazil,4000000.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Fabián Rinaudo,27.0,Argentina,Defensive Midfield,DM,4500000.0,Catania,Italy,1600000.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Wilson Eduardo,24.0,Angola,Left Winger,LW,4500000.0,Dinamo Zagreb,Croatia,500000.0,out,summer,Primeira Liga,2014,True,loan with fee,2014
Sporting CP,Valentín Viola,22.0,Argentina,Left Winger,LW,2500000.0,Karabükspor,Turkey,200000.0,out,summer,Primeira Liga,2014,True,loan with fee,2014
Sporting CP,Renato Neto,22.0,Brazil,Defensive Midfield,DM,2500000.0,KAA Gent,Belgium,0.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Vítor Silva,30.0,Portugal,Attacking Midfield,AM,3000000.0,Reus Deportiu,Spain,0.0,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Gerson Magrão,29.0,Brazil,Left Midfield,LM,500000.0,Without Club,,,out,summer,Primeira Liga,2014,False,,2014
Sporting CP,Fredy Montero,26.0,Colombia,Centre-Forward,CF,10000000.0,Sounders FC,United States,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Sporting CP,Iván Piris,25.0,Paraguay,Right-Back,RB,2500000.0,Maldonado,Uruguay,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Sporting CP,Ewerton,25.0,Brazil,Centre-Back,CB,2000000.0,Anzhi,Russia,300000.0,in,winter,Primeira Liga,2014,True,loan with fee,2014
Sporting CP,Fabrice Fokobo,20.0,Cameroon,Defensive Midfield,DM,750000.0,Arouca,Portugal,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Maurício,26.0,Brazil,Centre-Back,CB,5000000.0,Lazio,Italy,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Ricardo Esgaio,21.0,Portugal,Right-Back,RB,2000000.0,Coimbra,Portugal,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Héldon,26.0,Cape Verde,Left Winger,LW,2500000.0,Córdoba CF,Spain,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Wilson Eduardo,24.0,Angola,Left Winger,LW,3500000.0,ADO Den Haag,Netherlands,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Sporting CP,Simeon Slavchev,21.0,Bulgaria,Defensive Midfield,DM,2000000.0,Bolton,England,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Adama Traoré,24.0,Cote d'Ivoire,Left-Back,LB,250000.0,Melbourne,Australia,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Benjámin Balázs,24.0,Hungary,Right-Back,RB,300000.0,Kaposvár,Hungary,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,João Afonso,24.0,Portugal,Centre-Back,CB,,Castelo Branco,Portugal,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Inters Gui,21.0,Cote d'Ivoire,Attacking Midfield,AM,400000.0,Covilhã,Portugal,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Rodrigo Defendi,28.0,Brazil,Centre-Back,CB,500000.0,EC Vitória,Brazil,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Bakary Bouba Saré,24.0,Burkina Faso,Central Midfield,CM,750000.0,Al-Ain FC,United Arab Emirates,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Khalil Chemmam,27.0,Tunisia,Centre-Back,CB,800000.0,Esperance,Tunisia,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Bruno Gaspar,21.0,Angola,Right-Back,RB,500000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Nassim Zitouni,20.0,Algeria,Attacking Midfield,AM,,Olymp. Lyon B,France,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,David Caiado,27.0,Portugal,Left Winger,LW,1200000.0,SK Tavriya,Ukraine,,in,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Jonatan Álvez,26.0,Uruguay,Centre-Forward,CF,650000.0,CA Torque,Uruguay,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Paulo Oliveira,22.0,Portugal,Centre-Back,CB,3000000.0,Sporting CP,Portugal,1800000.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,André Santos,25.0,Portugal,Defensive Midfield,DM,2000000.0,Balikesirspor,Turkey,400000.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Leonel Olímpio,31.0,Brazil,Defensive Midfield,DM,1800000.0,FC Sheriff,Moldova,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Marco Matias,25.0,Portugal,Right Winger,RW,2000000.0,Nacional,Portugal,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,David Addy,24.0,Ghana,Left-Back,LB,1500000.0,Waasl.-Beveren,Belgium,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Moussa Maazou,25.0,Niger,Centre-Forward,CF,2000000.0,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Fernando Russi,25.0,Brazil,Centre-Forward,CF,100000.0,Without Club,,,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Chris Malonga,26.0,Congo,Left Winger,LW,1200000.0,Without Club,,,out,summer,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Tiago Rodrigues,22.0,Portugal,Attacking Midfield,AM,1700000.0,FC Porto B,Portugal,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Vitória Guimarães SC,Ivo Rodrigues,19.0,Portugal,Left Winger,LW,600000.0,FC Porto B,Portugal,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Otávio,19.0,Brazil,Attacking Midfield,AM,4500000.0,FC Porto,Portugal,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Sami,26.0,Guinea-Bissau,Left Winger,LW,2700000.0,FC Porto,Portugal,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Ricardo Valente,23.0,Portugal,Left Winger,LW,250000.0,Leixões,Portugal,,in,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Breno,19.0,Brazil,Left-Back,LB,800000.0,Grêmio,Brazil,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Guimarães SC,Kanu,30.0,Brazil,Centre-Back,CB,2500000.0,Without Club,,,in,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Hernâni,23.0,Portugal,Right Winger,RW,600000.0,FC Porto,Portugal,2900000.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Adama Traoré,24.0,Cote d'Ivoire,Left-Back,LB,500000.0,FC Basel,Switzerland,1500000.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Rodrigo Defendi,28.0,Brazil,Centre-Back,CB,500000.0,SJZ Ever Bright,China,500000.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,João Amorim,22.0,Portugal,Right-Back,RB,800000.0,Académico Viseu,Portugal,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Rafael Crivellaro,25.0,Brazil,Attacking Midfield,AM,1000000.0,Ajman Club,United Arab Emirates,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Jean Barrientos,24.0,Uruguay,Attacking Midfield,AM,1500000.0,Wisla Kraków,Poland,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,David Caiado,27.0,Portugal,Left Winger,LW,600000.0,Metalist,Ukraine,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Guimarães SC,Benjámin Balázs,24.0,Hungary,Right-Back,RB,300000.0,FK Teplice,Czech Republic,,out,winter,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Lukas Raeder,20.0,Germany,Goalkeeper,GK,150000.0,FC Bayern,Germany,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Ricardo Batista,27.0,Portugal,Goalkeeper,GK,500000.0,Nacional,Portugal,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Dimitrios Pelkas,20.0,Greece,Attacking Midfield,AM,600000.0,PAOK Salonika,Greece,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Jordão Diogo,28.0,Sao Tome and Principe,Left-Back,LB,400000.0,Panthrakikos,Greece,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Diego Maurício,23.0,Brazil,Centre-Forward,CF,,Spartak V-kavkaz,Russia,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Ericson,26.0,Cape Verde,Defensive Midfield,DM,250000.0,Tondela,Portugal,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Forbes,25.0,Guinea-Bissau,Centre-Forward,CF,400000.0,Covilhã,Portugal,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Jucie Lupeta,21.0,Portugal,Right Winger,RW,100000.0,Videoton FC,Hungary,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Manú,31.0,Portugal,Right Winger,RW,400000.0,Ermis Aradippou,Cyprus,0.0,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Marcos Vinícius,23.0,Brazil,Centre-Back,CB,100000.0,Rio Claro FC,Brazil,,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,João Schmidt,21.0,Brazil,Defensive Midfield,DM,400000.0,São Paulo,Brazil,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Giovani,22.0,Brazil,Centre-Forward,CF,,Inter B,Brazil,,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Yann Rolim,19.0,Brazil,Attacking Midfield,AM,,Barra FC (SC),Brazil,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Luis Advíncula,24.0,Peru,Right-Back,RB,300000.0,Sport. Cristal,Peru,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Hélder Cabral,30.0,Portugal,Left-Back,LB,700000.0,Without Club,,,in,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Junior Ponce,20.0,Peru,Right Winger,RW,300000.0,TSG Hoffenheim,Germany,0.0,in,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Ricardo Horta,19.0,Portugal,Second Striker,SS,1000000.0,Málaga CF,Spain,500000.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Pedro Tiba,25.0,Portugal,Central Midfield,CM,100000.0,Braga,Portugal,500000.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Marlon,19.0,Portugal,Defensive Midfield,DM,100000.0,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Ozéia,32.0,Brazil,Centre-Back,CB,150000.0,Al-Riffa SC,Bahrain,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Diogo Rosado,24.0,Portugal,Left Winger,LW,750000.0,AC Arles,France,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Jordão Diogo,28.0,Sao Tome and Principe,Left-Back,LB,400000.0,AOK Kerkyra,Greece,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Nuno Afonso,18.0,Portugal,Centre-Back,CB,,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Bruno Lourenço,24.0,Portugal,Centre-Back,CB,,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Pawel Kieszek,30.0,Poland,Goalkeeper,GK,800000.0,Estoril Praia,Portugal,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Gonçalo Graça,24.0,Portugal,Right Winger,RW,400000.0,Leixões,Portugal,0.0,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Bruninho,25.0,Portugal,Right Midfield,RM,400000.0,Penafiel,Portugal,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Peixinho,21.0,Portugal,Defensive Midfield,DM,100000.0,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Mohcine Hassan,19.0,Morocco,Centre-Forward,CF,,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Nélson Pedroso,29.0,Portugal,Left-Back,LB,1000000.0,Paços Ferreira,Portugal,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Gonçalo Reyes,21.0,Portugal,Central Midfield,CM,400000.0,Marítimo B,Portugal,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Ramón Cardozo,28.0,Paraguay,Centre-Forward,CF,1500000.0,Moreirense,Portugal,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Javier Cohene,27.0,Palästina,Centre-Back,CB,1500000.0,Borac Cacak,Serbia,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Coronas,23.0,Portugal,Right-Back,RB,600000.0,Moreirense,Portugal,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Jorginho,26.0,Portugal,Right Winger,RW,800000.0,Without Club,,,out,summer,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Rafael Martins,25.0,Brazil,Centre-Forward,CF,500000.0,GO Audax,Brazil,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Vitória Setúbal FC,Marcos Acosta,22.0,Paraguay,Left-Back,LB,100000.0,Tacuary FBC,Paraguay,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Vitória Setúbal FC,João Mário,21.0,Portugal,Central Midfield,CM,2000000.0,Sporting B,Portugal,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Vitória Setúbal FC,Betinho,20.0,Portugal,Centre-Forward,CF,1500000.0,Sporting B,Portugal,0.0,out,summer,Primeira Liga,2014,True,end of loan,2014
Vitória Setúbal FC,Hyun-jun Suk,23.0,"Korea, South",Centre-Forward,CF,2000000.0,Nacional,Portugal,0.0,in,winter,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Ulises Dávila,23.0,Mexico,Second Striker,SS,1500000.0,Chelsea,England,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Rambé,25.0,Cape Verde,Centre-Forward,CF,200000.0,Braga B,Portugal,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Joao Rodríguez,18.0,Colombia,Centre-Forward,CF,150000.0,Chelsea U21,England,0.0,in,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Diego Maurício,23.0,Brazil,Centre-Forward,CF,100000.0,Bragantino,Brazil,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Ericson,27.0,Cape Verde,Defensive Midfield,DM,250000.0,Chaves,Portugal,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Manú,32.0,Portugal,Right Winger,RW,400000.0,Ermis Aradippou,Cyprus,0.0,out,winter,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Forbes,25.0,Guinea-Bissau,Centre-Forward,CF,400000.0,Petro Luanda,Angola,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Fábio Pala,22.0,Portugal,Right-Back,RB,100000.0,Pinhalnovense,Portugal,0.0,out,winter,Primeira Liga,2014,True,free loan,2014
Vitória Setúbal FC,Giovani,22.0,Brazil,Centre-Forward,CF,400000.0,Aimoré-RS,Brazil,,out,winter,Primeira Liga,2014,False,,2014
Vitória Setúbal FC,Wilder Cartagena,20.0,Peru,Defensive Midfield,DM,100000.0,USM Porres,Peru,,out,winter,Primeira Liga,2014,False,,2014
Académica Coimbra,Rabiola,25.0,Portugal,Centre-Forward,CF,1200000.0,Penafiel,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Selim Bouadla,26.0,France,Attacking Midfield,AM,600000.0,Debrecen,Hungary,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Emídio Rafael,29.0,Portugal,Left-Back,LB,1100000.0,Estoril Praia,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Pedro Trigueira,27.0,Portugal,Goalkeeper,GK,450000.0,União Madeira,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Nii Plange,26.0,Burkina Faso,Left Winger,LW,1400000.0,Vit. Guimarães,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Gonçalo Paciência,20.0,Portugal,Centre-Forward,CF,1000000.0,FC Porto B,Portugal,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,William Gustavo,23.0,Brazil,Centre-Back,CB,50000.0,Anápolis-GO,Brazil,0.0,in,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Leandro Silva,21.0,Portugal,Central Midfield,CM,600000.0,FC Porto B,Portugal,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,Jimmy,20.0,Cape Verde,Defensive Midfield,DM,200000.0,Santa Clara,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,Ulysse Diallo,22.0,Mali,Centre-Forward,CF,350000.0,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Marcos Paulo,27.0,Brazil,Central Midfield,CM,1200000.0,Panetolikos,Greece,0.0,out,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Fábio Santos,22.0,Portugal,Goalkeeper,GK,200000.0,GD Tourizense,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Académica Coimbra,Magique,22.0,Cote d'Ivoire,Left Winger,LW,600000.0,Sanliurfaspor,Turkey,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,Aníbal Capela,24.0,Portugal,Centre-Back,CB,1300000.0,Braga,Portugal,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Elton Monteiro,20.0,Portugal,Centre-Back,CB,300000.0,Club Brugge,Belgium,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Cristiano Figueiredo,24.0,Portugal,Goalkeeper,GK,1200000.0,Braga,Portugal,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Edgar Salli,22.0,Cameroon,Right Winger,RW,750000.0,Monaco,France,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Salim Cissé,22.0,Guinea,Centre-Forward,CF,1750000.0,Sporting B,Portugal,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Ricardo Esgaio,22.0,Portugal,Right-Back,RB,2750000.0,Sporting CP,Portugal,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Ricardo Nascimento,29.0,Brazil,Centre-Back,CB,750000.0,Monte Azul-SP,Brazil,0.0,out,summer,Primeira Liga,2015,True,end of loan,2015
Académica Coimbra,Rafa Soares,20.0,Portugal,Left-Back,LB,900000.0,FC Porto B,Portugal,0.0,in,winter,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,Inters Gui,23.0,Cote d'Ivoire,Attacking Midfield,AM,400000.0,Vit. Guimarães,Portugal,0.0,in,winter,Primeira Liga,2015,True,free loan,2015
Académica Coimbra,Carlos Olascuaga,23.0,Peru,Left Winger,LW,200000.0,Juan Aurich,Peru,0.0,out,winter,Primeira Liga,2015,False,,2015
Académica Coimbra,Magique,23.0,Cote d'Ivoire,Left Winger,LW,600000.0,Feirense,Portugal,,out,winter,Primeira Liga,2015,False,,2015
Belenenses SAD,Betinho,22.0,Portugal,Centre-Forward,CF,1000000.0,Sporting B,Portugal,250000.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Rafael Floro,21.0,Portugal,Left-Back,LB,,Sheff Wed,England,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Ricardo Ribeiro,25.0,Portugal,Goalkeeper,GK,600000.0,Olhanense,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,André Sousa,24.0,Portugal,Central Midfield,CM,300000.0,Académico Viseu,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,João Vilela,29.0,Portugal,Central Midfield,CM,1200000.0,Gil Vicente,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Tonel,35.0,Portugal,Centre-Back,CB,1500000.0,Feirense,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,João Amorim,22.0,Portugal,Right-Back,RB,800000.0,Académico Viseu,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Rúben Pinto,23.0,Portugal,Defensive Midfield,DM,1500000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Fred Lopes,21.0,Cape Verde,Defensive Midfield,DM,,Sertanense,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Dálcio,19.0,Portugal,Attacking Midfield,AM,900000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,André Geraldes,24.0,Portugal,Right-Back,RB,800000.0,Sporting B,Portugal,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Gonçalo Silva,24.0,Portugal,Centre-Back,CB,400000.0,Braga B,Portugal,0.0,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Traquina,26.0,Portugal,Right Winger,RW,200000.0,Covilhã,Portugal,,in,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Kuca,26.0,Cape Verde,Left Winger,LW,600000.0,Karabükspor,Turkey,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Luís Leal,28.0,Sao Tome and Principe,Centre-Forward,CF,1500000.0,APOEL Nicosia,Cyprus,0.0,in,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Deyverson,24.0,Brazil,Centre-Forward,CF,750000.0,Levante,Spain,1800000.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Matt Jones,29.0,England,Goalkeeper,GK,1800000.0,Tondela,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Zazá,25.0,Senegal,Right-Back,RB,300000.0,Pinhalnovense,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Ricardo Fernandes,20.0,Portugal,Goalkeeper,GK,,Oliveirense,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Ruizinho,26.0,Portugal,Central Midfield,CM,200000.0,Casa Pia,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Rodrigo Parreira,22.0,Portugal,Left Winger,LW,,Operário,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Luís Cortez,21.0,Portugal,Attacking Midfield,AM,,Torreense,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Rodrigo Dantas,25.0,Brazil,Defensive Midfield,DM,500000.0,Varzim,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Adilson,27.0,Portugal,Right-Back,RB,400000.0,Varzim,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Nélson,32.0,Portugal,Right-Back,RB,1100000.0,Alcorcón,Spain,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Adélcio Varela,19.0,Portugal,Left-Back,LB,25000.0,Sintrense,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Diogo Ribeiro,24.0,Portugal,Centre-Forward,CF,350000.0,Mafra,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,André Teixeira,21.0,Portugal,Centre-Back,CB,100000.0,Mafra,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Fred Lopes,21.0,Cape Verde,Defensive Midfield,DM,,Mafra,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Rafael Veloso,21.0,Portugal,Goalkeeper,GK,500000.0,Oriental,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Tiago Almeida,24.0,Cape Verde,Right-Back,RB,300000.0,Chaves,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
Belenenses SAD,Daniel Martins,22.0,Portugal,Left-Back,LB,250000.0,Penafiel,Portugal,0.0,out,summer,Primeira Liga,2015,False,,2015
Belenenses SAD,Tiago Duque,21.0,Portugal,Centre-Back,CB,,Olhanense,Portugal,0.0,out,summer,Primeira Liga,2015,True,free loan,2015
